ID_PESSOA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_AREA_CONHECIMENTO
42511;33283010001P5;ENSINO DE FÍSICA - PROFIS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
9501;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
122287;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
187632;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
147493;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
141225;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
140659;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
163913;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
533336;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
28374;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
7960;25003011003P2;CIÊNCIA DO SOLO;AGRONOMIA
159948;25003011003P2;CIÊNCIA DO SOLO;AGRONOMIA
497024;33283010001P5;ENSINO DE FÍSICA - PROFIS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
809578;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
353362;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
16179;25003011003P2;CIÊNCIA DO SOLO;AGRONOMIA
718473;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
99913;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
513523;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
461070;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
37249;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
433307;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
459935;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
45655;53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;ADMINISTRAÇÃO
129552;25003011003P2;CIÊNCIA DO SOLO;AGRONOMIA
709967;25003011073P0;SAÚDE ÚNICA;MEDICINA VETERINÁRIA
142332;25003011001P0;BIODIVERSIDADE;BOTÂNICA
829686;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
6023;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
981046;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
2155472;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
524999;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
152152;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
980962;25003011001P0;BIODIVERSIDADE;BOTÂNICA
384338;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
174057;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
535312;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
440627;25003011001P0;BIODIVERSIDADE;BOTÂNICA
341320;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
97417;33004137068P8;PROEF - EDUCAÇÃO FÍSICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
536086;25003011002P6;FITOPATOLOGIA;AGRONOMIA
132272;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
526674;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
2391192;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
705974;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
517435;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
511867;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
15222;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
512174;25003011001P0;BIODIVERSIDADE;BOTÂNICA
528313;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
15222;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
67528;25003011001P0;BIODIVERSIDADE;BOTÂNICA
169342;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
47600;25003011001P0;BIODIVERSIDADE;BOTÂNICA
395509;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
184177;25003011002P6;FITOPATOLOGIA;AGRONOMIA
614801;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
137150;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
5549;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
24073;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
112439;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
166130;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
129317;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
416578;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
511264;25003011001P0;BIODIVERSIDADE;BOTÂNICA
439398;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
452126;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
513434;25003011001P0;BIODIVERSIDADE;BOTÂNICA
409709;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
7988;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
159355;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
83925;25003011001P0;BIODIVERSIDADE;BOTÂNICA
1050273;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
679142;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
124357;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
6530;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
602673;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
281608;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
6614;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
510191;25003011001P0;BIODIVERSIDADE;BOTÂNICA
969945;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
102188;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
1015676;25003011001P0;BIODIVERSIDADE;BOTÂNICA
527869;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
511099;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
25013;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
2008011;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
117154;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
132758;25003011001P0;BIODIVERSIDADE;BOTÂNICA
401408;25003011074P7;ENGENHARIA FÍSICA;MATERIAIS
111255;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
346517;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
368294;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
117330;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
536366;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
420541;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
124318;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
368181;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
420889;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
43006;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
469795;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
973443;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
587319;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
854333;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
73892;25003011001P0;BIODIVERSIDADE;BOTÂNICA
133602;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
950154;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
76726;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
131188;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
77969;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
2418347;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
139553;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
142114;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
82467;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
3316130;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
195077;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
715899;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
521034;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
306384;25003011075P3;ESTUDOS DA LINGUAGEM;LETRAS
137145;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
588616;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
635567;25003011001P0;BIODIVERSIDADE;BOTÂNICA
118663;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
639687;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
2075689;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
4805914;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
361991;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
461599;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
4799055;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
358876;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
24187;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
137741;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
917346;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
380081;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
1215969;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
126213;22003010017P5;BIOTECNOLOGIA - REDE RENORBIO;BIOTECNOLOGIA
339486;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
134268;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
117434;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
170286;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
133602;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
452959;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
104176;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
384000;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
26198;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
513738;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
117447;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
148159;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
452126;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
180486;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
24187;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
593662;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
8066;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;FARMÁCIA
191184;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);ENGENHARIA ELÉTRICA
74145;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
534032;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
5405;25003011001P0;BIODIVERSIDADE;BOTÂNICA
122032;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
91453;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
479196;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
397937;25003011001P0;BIODIVERSIDADE;BOTÂNICA
975200;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
93196;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
107525;25003011001P0;BIODIVERSIDADE;BOTÂNICA
824884;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
115974;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
417269;25003011001P0;BIODIVERSIDADE;BOTÂNICA
87038;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
133305;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
588616;25003011077P6;CIÊNCIAS SOCIAIS;SOCIOLOGIA
78069;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
102785;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
638013;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
47807;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
37532;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
144089;25003011001P0;BIODIVERSIDADE;BOTÂNICA
341320;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
629120;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;ECOLOGIA
136964;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
464390;25003011001P0;BIODIVERSIDADE;BOTÂNICA
397642;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
530108;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
472064;25003011070P1;CONTROLADORIA;ADMINISTRAÇÃO
384000;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
512175;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
384789;23001011069P5;LETRAS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
78069;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
434967;25003011001P0;BIODIVERSIDADE;BOTÂNICA
411086;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
440627;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
356334;25003011070P1;CONTROLADORIA;ADMINISTRAÇÃO
529192;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
225389;25003011001P0;BIODIVERSIDADE;BOTÂNICA
622567;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
96792;25003011038P0;EDUCAÇÃO, CULTURAS E IDENTIDADES;EDUCAÇÃO
170700;25003011038P0;EDUCAÇÃO, CULTURAS E IDENTIDADES;EDUCAÇÃO
622478;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
95910;25003011001P0;BIODIVERSIDADE;BOTÂNICA
143134;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
638012;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
534388;25003011001P0;BIODIVERSIDADE;BOTÂNICA
513879;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;INTERDISCIPLINAR
411446;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
513149;25003011001P0;BIODIVERSIDADE;BOTÂNICA
10554;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
433994;25003011036P8;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA
136964;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
521499;25003011001P0;BIODIVERSIDADE;BOTÂNICA
1047991;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
442226;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
240102;25003011036P8;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA
500112;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
6156;25003011001P0;BIODIVERSIDADE;BOTÂNICA
188636;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
521573;25003011036P8;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA
532639;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
308982;25003011001P0;BIODIVERSIDADE;BOTÂNICA
514676;27001016180P4;REDE NORDESTE DE ENSINO - RENOEN;ENSINO
134919;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
500257;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
190337;25003011002P6;FITOPATOLOGIA;AGRONOMIA
153358;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
513879;25003011036P8;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA
131314;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
88634;25003011002P6;FITOPATOLOGIA;AGRONOMIA
244392;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
661298;25003011033P9;ETNOBIOLOGIA E CONSERVAÇÃO DA NATUREZA;ECOLOGIA
145882;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
173913;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
513014;25003011002P6;FITOPATOLOGIA;AGRONOMIA
223694;25003011033P9;ETNOBIOLOGIA E CONSERVAÇÃO DA NATUREZA;ECOLOGIA
661421;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
198282;25003011001P0;BIODIVERSIDADE;BOTÂNICA
117218;31001017169P2;QUÍMICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
148380;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
243390;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
15361;25003011002P6;FITOPATOLOGIA;AGRONOMIA
1194884;25003011033P9;ETNOBIOLOGIA E CONSERVAÇÃO DA NATUREZA;ECOLOGIA
461290;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
196187;25003011002P6;FITOPATOLOGIA;AGRONOMIA
960760;33004137068P8;PROEF - EDUCAÇÃO FÍSICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
997871;25003011032P2;INFORMÁTICA APLICADA;CIÊNCIA DA COMPUTAÇÃO
450177;33004137068P8;PROEF - EDUCAÇÃO FÍSICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
510831;25003011002P6;FITOPATOLOGIA;AGRONOMIA
997641;33004137068P8;PROEF - EDUCAÇÃO FÍSICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
152884;33004137068P8;PROEF - EDUCAÇÃO FÍSICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
29872;25003011032P2;INFORMÁTICA APLICADA;CIÊNCIA DA COMPUTAÇÃO
157548;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
537959;25003011001P0;BIODIVERSIDADE;BOTÂNICA
159688;31075010001P2;MATEMÁTICA EM REDE NACIONAL;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
404394;33283010001P5;ENSINO DE FÍSICA - PROFIS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
175253;25003011003P2;CIÊNCIA DO SOLO;AGRONOMIA
521491;33283010001P5;ENSINO DE FÍSICA - PROFIS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
601422;33283010001P5;ENSINO DE FÍSICA - PROFIS;CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA
137069;25003011032P2;INFORMÁTICA APLICADA;CIÊNCIA DA COMPUTAÇÃO
